id,name,name_fr,name_ar,sector,category,sub_category,address,lat,lon,phone,website,opening_hours,operator,brand,source,source_type,source_url,confidence_score,is_verified,osm_amenity,osm_shop
osm_node_1746921489,,,,retail,supermarket,,,33.5971612,-7.628353,,,,,,OSM,osm,https://www.openstreetmap.org/node/1746921489,0.62,False,,convenience
osm_node_1746921502,,,,retail,hairdresser,,,33.5963077,-7.6282618,,,,,,OSM,osm,https://www.openstreetmap.org/node/1746921502,0.62,False,,hairdresser
osm_node_1746921507,,,,retail,clothing,,,33.5961206,-7.6277194,,,,,,OSM,osm,https://www.openstreetmap.org/node/1746921507,0.62,False,,clothes
osm_node_1746934347,,,,retail,supermarket,,,33.5965848,-7.6302949,,,,,,OSM,osm,https://www.openstreetmap.org/node/1746934347,0.62,False,,convenience
osm_node_1848408214,Marjane,Marjane,مرجان,retail,supermarket,,,33.5746919,-7.7081046,,,,,Marjane,OSM,osm,https://www.openstreetmap.org/node/1848408214,0.62,False,,supermarket
osm_node_1848525534,Boulangerie Patisserie Itrane مخبزة وحلويات إثران,Boulangerie Patisserie Itrane,مخبزة وحلويات إثران,retail,bakery,,,33.5765842,-7.6732554,,,,,,OSM,osm,https://www.openstreetmap.org/node/1848525534,0.62,False,,bakery
osm_node_1848529869,Harley-Davidson,,,retail,motorcycle,,Boulevard de la Grande Corniche,33.5861089,-7.6797233,,,,,Harley-Davidson,OSM,osm,https://www.openstreetmap.org/node/1848529869,0.62,False,,motorcycle
osm_node_1852472956,,,,retail,clothing,,,33.575538,-7.7070598,,,,,,OSM,osm,https://www.openstreetmap.org/node/1852472956,0.62,False,,clothes
osm_node_1852472957,,,,retail,jewelry,,,33.5757346,-7.7068023,,,,,,OSM,osm,https://www.openstreetmap.org/node/1852472957,0.62,False,,jewelry
osm_node_1867124354,Supermarché Mamoun,,,retail,supermarket,,,33.5879309,-7.6393934,,,,,,OSM,osm,https://www.openstreetmap.org/node/1867124354,0.62,False,,supermarket
osm_node_1875063750,,,,retail,supermarket,,,33.5101793,-7.6077293,,,,,,OSM,osm,https://www.openstreetmap.org/node/1875063750,0.62,False,,convenience
osm_node_1875063785,,,,retail,supermarket,,,33.5110067,-7.6104565,,,,,,OSM,osm,https://www.openstreetmap.org/node/1875063785,0.62,False,,convenience
osm_node_2121544072,Bonne mie,,,retail,bakery,,Boulevard de la Liberté,33.5868905,-7.6118985,,,,,,OSM,osm,https://www.openstreetmap.org/node/2121544072,0.62,False,,bakery
osm_node_2121544766,La Maison Du Piano,,,retail,musical_instrument,,,33.589949,-7.61436,,,,,,OSM,osm,https://www.openstreetmap.org/node/2121544766,0.62,False,,musical_instrument
osm_node_2121564108,Alpha 55,,,retail,mall,,,33.5889869,-7.6183438,,,,,,OSM,osm,https://www.openstreetmap.org/node/2121564108,0.62,False,,mall
osm_node_2140793926,,,,retail,car_repair,,,33.5963212,-7.6281162,,,,,,OSM,osm,https://www.openstreetmap.org/node/2140793926,0.62,False,,car_repair
osm_node_2140793928,,,,retail,supermarket,,,33.5957716,-7.6275422,,,,,,OSM,osm,https://www.openstreetmap.org/node/2140793928,0.62,False,,convenience
osm_node_2156197334,Marjane Market مرجان ماركت,Marjane Market,مرجان ماركت,retail,supermarket,,Boulevard de Bourgogne شارع بوركون,33.594818,-7.6515874,,,,,Marjane Market مرجان ماركت,OSM,osm,https://www.openstreetmap.org/node/2156197334,0.62,False,,supermarket
osm_node_2156197358,Carrefour Gourmet,,,retail,supermarket,,Avenue Ahmed Charci شارع أحمد الشرسي,33.5908121,-7.6462218,,,,,,OSM,osm,https://www.openstreetmap.org/node/2156197358,0.62,False,,supermarket
osm_node_2156197362,Paul,,,retail,bakery,,Avenue Moulay Rachid شارع مولاي رشيد,33.5880534,-7.6453209,,https://www.paul-bakeries.com/stores/casablanca_anfa,,,Paul,OSM,osm,https://www.openstreetmap.org/node/2156197362,0.62,False,,bakery
osm_node_2243073553,Librairie de Provence,,,retail,books,,,33.5934612,-7.6185658,,,,,,OSM,osm,https://www.openstreetmap.org/node/2243073553,0.62,False,,books
osm_node_2250796394,Oussama,,,retail,bakery,,,33.5929622,-7.6395733,,,,,,OSM,osm,https://www.openstreetmap.org/node/2250796394,0.62,False,,bakery
osm_node_2250812267,Pâtisserie Bennis,,محل حلويات بنيس حبو,retail,bakery,,Rue du Fqih al Abbas,33.5779601,-7.6054449,,,"Mo-Su 09:00-14:00,15:00-20:30",,,OSM,osm,https://www.openstreetmap.org/node/2250812267,0.62,False,,bakery
osm_node_2349795861,Hachmi,,,retail,supermarket,,,33.6022232,-7.5788395,,,,,,OSM,osm,https://www.openstreetmap.org/node/2349795861,0.62,False,,supermarket
osm_node_2382130572,Carrefour,,,retail,supermarket,,Boulevard de la Corniche شارع الكورنيش,33.5981369,-7.6644676,,,,,Carrefour,OSM,osm,https://www.openstreetmap.org/node/2382130572,0.62,False,,supermarket
osm_node_2382145125,Kiabi,,,retail,mall,,,33.5377715,-7.6431343,,,,,,OSM,osm,https://www.openstreetmap.org/node/2382145125,0.62,False,,mall
osm_node_2382664474,Boucher,,,retail,butcher,,,33.5110757,-7.6480467,,,,,,OSM,osm,https://www.openstreetmap.org/node/2382664474,0.62,False,,butcher
osm_node_2383572052,salon younes,,,retail,hairdresser,,,33.511482,-7.6485843,,,,,,OSM,osm,https://www.openstreetmap.org/node/2383572052,0.62,False,,hairdresser
osm_node_2396759288,Maroc Telecom اتصالات المغرب,Maroc Telecom,اتصالات المغرب,retail,telecommunication,,,33.5201514,-7.6522098,,,,,Maroc Telecom اتصالات المغرب,OSM,osm,https://www.openstreetmap.org/node/2396759288,0.62,False,,telecommunication
osm_node_2399166578,Ceragem,,,retail,furniture,,,33.5103536,-7.6499741,,,,,,OSM,osm,https://www.openstreetmap.org/node/2399166578,0.62,False,,furniture
osm_node_2399166580,,,,retail,stationery,,,33.5103738,-7.6498212,,,,,,OSM,osm,https://www.openstreetmap.org/node/2399166580,0.62,False,,stationery
osm_node_2429582825,,,,retail,supermarket,,,33.5992194,-7.6137934,,,,,,OSM,osm,https://www.openstreetmap.org/node/2429582825,0.62,False,,convenience
osm_node_2529315384,,,,retail,car_parts,,,33.5604274,-7.5532373,,,,,,OSM,osm,https://www.openstreetmap.org/node/2529315384,0.62,False,,car_parts
osm_node_2640328252,Inwi,,,retail,telecommunication,,Rue Caid Al Achtar زنقة القيد الأشطر,33.5824183,-7.6410824,,,,,Inwi,OSM,osm,https://www.openstreetmap.org/node/2640328252,0.62,False,,telecommunication
osm_node_2640991910,Orange,,,retail,telecommunication,,,33.585359,-7.6452584,,,,,Orange,OSM,osm,https://www.openstreetmap.org/node/2640991910,0.62,False,,telecommunication
osm_node_2640991928,,,,retail,motorcycle,,,33.5827364,-7.6431906,,,,,,OSM,osm,https://www.openstreetmap.org/node/2640991928,0.62,False,,motorcycle
osm_node_2640991931,Boucherie Moulay Said,,,retail,butcher,,Rue Al Fourate زنقة الفرات,33.583325,-7.6441524,,,,,,OSM,osm,https://www.openstreetmap.org/node/2640991931,0.62,False,,butcher
osm_node_2640991946,Pressing Bir Anzarane,,,retail,laundry,,,33.5828347,-7.6412916,,,,,,OSM,osm,https://www.openstreetmap.org/node/2640991946,0.62,False,,laundry
osm_node_2640991966,taher,,,retail,bakery,,,33.5836527,-7.640272,,,,,,OSM,osm,https://www.openstreetmap.org/node/2640991966,0.62,False,,bakery
osm_node_2653976722,Fast Pro,,,retail,car_repair,,,33.5750318,-7.6817012,,,,,,OSM,osm,https://www.openstreetmap.org/node/2653976722,0.62,False,,car_repair
osm_node_2681851809,mahlaba,,,retail,department_store,,,33.5447533,-7.5624617,,,7:00,mahlba,,OSM,osm,https://www.openstreetmap.org/node/2681851809,0.62,False,,department_store
osm_node_2694336684,BIM,,,retail,supermarket,,,33.5640326,-7.555968,,,Mo-Su 09:00-21:00,,,OSM,osm,https://www.openstreetmap.org/node/2694336684,0.62,False,,supermarket
osm_node_2701052255,InfraBasic Morocco,,,retail,department_store,,Boulevard de la Liberté,33.5843778,-7.6102792,,,,,,OSM,osm,https://www.openstreetmap.org/node/2701052255,0.62,False,,department_store
osm_node_2710932792,Dacia,,,retail,car,,,33.5636361,-7.5548806,,,,DACIA,Dacia,OSM,osm,https://www.openstreetmap.org/node/2710932792,0.62,False,,car
osm_node_2710932795,Dacia,,,retail,car_parts,,,33.5637183,-7.5548882,,,,DACIA,DACIA,OSM,osm,https://www.openstreetmap.org/node/2710932795,0.62,False,,car_parts
osm_node_2711741032,Librairie Papeterie Chaymaa,,,retail,books,,Rue Abou Amrane El Fassi,33.5790777,-7.6409828,,,,,,OSM,osm,https://www.openstreetmap.org/node/2711741032,0.62,False,,books
osm_node_2711741036,Carrefour Market,,,retail,supermarket,,Rue Al Fourate زنقة الفرات,33.5802189,-7.6409084,,,,,Carrefour Market,OSM,osm,https://www.openstreetmap.org/node/2711741036,0.62,False,,supermarket
osm_node_2711741037,Maroc Telecom اتصالات المغرب,Maroc Telecom,اتصالات المغرب,retail,telecommunication,,Rue Al Fourat,33.5804166,-7.6407209,,,,,Maroc Telecom اتصالات المغرب,OSM,osm,https://www.openstreetmap.org/node/2711741037,0.62,False,,telecommunication
osm_node_2714699192,BİM,,,retail,supermarket,,,33.5972247,-7.6346254,,,,,BİM,OSM,osm,https://www.openstreetmap.org/node/2714699192,0.62,False,,supermarket
osm_node_2714832031,Au premier,,,retail,beauty,,,33.591351,-7.635103,,,,,,OSM,osm,https://www.openstreetmap.org/node/2714832031,0.62,False,,beauty
osm_node_2714951126,MK design,,,retail,furniture,,Rue Michel Ange زنقة ميشبل أنج,33.5918061,-7.6383917,,,,,,OSM,osm,https://www.openstreetmap.org/node/2714951126,0.62,False,,furniture
osm_node_2791215111,Le Soldeur,,,retail,clothing,,Avenue Mers Sultan شارع مرس السلطان,33.5859394,-7.6164719,,,,,,OSM,osm,https://www.openstreetmap.org/node/2791215111,0.62,False,,shoes
osm_node_2824684323,Bershka,,,retail,clothing,,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,33.58696,-7.6343751,,,"08:30-12:30,15:30-20:00",,Bershka,OSM,osm,https://www.openstreetmap.org/node/2824684323,0.62,False,,clothes
osm_node_2824684324,Massimo Dutti,,,retail,clothing,,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,33.5869371,-7.6349001,,,"08:30-12:30,15:30-20:00",,Massimo Dutti,OSM,osm,https://www.openstreetmap.org/node/2824684324,0.62,False,,clothes
osm_node_2824684325,Stradivarius,,,retail,clothing,,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,33.5869447,-7.6347154,,,"08:30-12:30,15:30-20:00",,Stradivarius,OSM,osm,https://www.openstreetmap.org/node/2824684325,0.62,False,,clothes
osm_node_2824684326,Zara,,,retail,clothing,,,33.5870156,-7.6338494,,,"08:30-12:30,15:30-20:00",,Zara,OSM,osm,https://www.openstreetmap.org/node/2824684326,0.62,False,,clothes
osm_node_2824741221,Armel,,,retail,department_store,,,33.5849103,-7.6336391,,,"08:30-12:30,15:30-20:00",ARMEL,,OSM,osm,https://www.openstreetmap.org/node/2824741221,0.62,False,,department_store
osm_node_2837465332,Rahmouni Renault Dacia,,,retail,car,,,33.5994691,-7.6330197,,,,Groupe automobile RENAULT,RENAULT DACIA,OSM,osm,https://www.openstreetmap.org/node/2837465332,0.62,False,,car
osm_node_2879158742,Libre Service Zaki,,,retail,supermarket,,Rue Michel Ange زنقة ميشبل أنج,33.5917672,-7.6383605,,,,,,OSM,osm,https://www.openstreetmap.org/node/2879158742,0.62,False,,convenience
osm_node_2881796420,BİM,,,retail,supermarket,,,33.6014315,-7.6346726,,,,,BİM,OSM,osm,https://www.openstreetmap.org/node/2881796420,0.62,False,,supermarket
osm_node_2892070118,Mauboussin,,,retail,jewelry,,Rue Oumayma Essayeh زنقة أميمة السايح,33.5870006,-7.6380967,,,,,,OSM,osm,https://www.openstreetmap.org/node/2892070118,0.62,False,,jewelry
osm_node_2892372049,Marjane,,,retail,supermarket,,,33.595682,-7.531687,,,,,Marjane,OSM,osm,https://www.openstreetmap.org/node/2892372049,0.62,False,,supermarket
osm_node_2892400983,Bricorama,,,retail,hardware,,,33.6022754,-7.5261385,,,,,,OSM,osm,https://www.openstreetmap.org/node/2892400983,0.62,False,,doityourself
osm_node_2894483918,S'Tours,,,retail,travel_agency,,Rue Turgot,33.5883693,-7.6379798,,,,,,OSM,osm,https://www.openstreetmap.org/node/2894483918,0.62,False,,travel_agency
osm_node_2895214170,Supermarché,,,retail,supermarket,,Boulevard Moulay Youssef,33.601049,-7.632989,,,,,,OSM,osm,https://www.openstreetmap.org/node/2895214170,0.62,False,,supermarket
osm_node_2898341907,Etam,,,retail,clothing,,Rue El Kadi Iass زنقة القاضي إياس,33.5858251,-7.6367537,,,,,Etam,OSM,osm,https://www.openstreetmap.org/node/2898341907,0.62,False,,clothes
osm_node_2898341909,Jules,,,retail,gift,,,33.5861175,-7.6352346,,,,,,OSM,osm,https://www.openstreetmap.org/node/2898341909,0.62,False,,gift
osm_node_2902579299,Carrefour Market,,,retail,supermarket,,,33.5730326,-7.6198771,,,,,Carrefour Market,OSM,osm,https://www.openstreetmap.org/node/2902579299,0.62,False,,supermarket
osm_node_2902579300,BİM,,,retail,supermarket,,,33.5729969,-7.6201882,,,,,BİM,OSM,osm,https://www.openstreetmap.org/node/2902579300,0.62,False,,supermarket
osm_node_2902579701,Topara,,,retail,beauty,,,33.5727913,-7.6203653,,,,,,OSM,osm,https://www.openstreetmap.org/node/2902579701,0.62,False,,beauty
osm_node_2902579704,Sipromed Matériel dentaire,,,retail,medical_supply,,,33.5727649,-7.6214885,,,,,,OSM,osm,https://www.openstreetmap.org/node/2902579704,0.62,False,,medical_supply
osm_node_2903103363,J.M. Weston,,,retail,clothing,,Rue Turgot,33.5880966,-7.6387036,,,,,J.M. Weston,OSM,osm,https://www.openstreetmap.org/node/2903103363,0.62,False,,shoes
osm_node_2903103367,Patchi,,,retail,chocolate,,Rue Oumayma Essayeh زنقة أميمة السايح,33.5878911,-7.6387995,,,,Patchi,Patchi,OSM,osm,https://www.openstreetmap.org/node/2903103367,0.62,False,,chocolate
osm_node_2903103371,Les Jardins de Saint-Tropez,,,retail,furniture,,Rue Ibnou Yaala Al Ifrani زنقة ابن يعلى الإفراني,33.58767,-7.6402844,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903103371,0.62,False,,furniture
osm_node_2903251741,Au 9 Art et Beauté,,,retail,hairdresser,,,33.5723557,-7.6573646,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903251741,0.62,False,,hairdresser
osm_node_2903614164,Nicolas,,,retail,alcohol,,,33.5724273,-7.6566994,,,,,Nicolas,OSM,osm,https://www.openstreetmap.org/node/2903614164,0.62,False,,alcohol
osm_node_2903614166,,,,retail,supermarket,,,33.5727535,-7.6565277,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614166,0.62,False,,convenience
osm_node_2903614167,,,,retail,alcohol,,,33.5727535,-7.6562273,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614167,0.62,False,,alcohol
osm_node_2903614168,Axe Optic,,,retail,optician,,,33.5731871,-7.6567208,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614168,0.62,False,,optician
osm_node_2903614171,O'self,,,retail,supermarket,,,33.5733212,-7.6564955,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614171,0.62,False,,supermarket
osm_node_2903614174,Paul,,,retail,bakery,,,33.5735402,-7.6561522,,,,,Paul,OSM,osm,https://www.openstreetmap.org/node/2903614174,0.62,False,,bakery
osm_node_2903614179,Tropy,,,retail,supermarket,,,33.5737413,-7.6556158,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614179,0.62,False,,supermarket
osm_node_2903614180,,,,retail,supermarket,,,33.5732318,-7.6555836,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614180,0.62,False,,convenience
osm_node_2903614192,BİM,,,retail,supermarket,,,33.5708852,-7.6517909,,,,,BİM,OSM,osm,https://www.openstreetmap.org/node/2903614192,0.62,False,,supermarket
osm_node_2903614195,Gola,,,retail,optician,,,33.5707579,-7.6512491,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903614195,0.62,False,,optician
osm_node_2903627416,Pharcomedic,,,retail,medical_supply,,,33.5714899,-7.6198807,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903627416,0.62,False,,medical_supply
osm_node_2903627418,Fiat,,,retail,car,,,33.569734,-7.625747,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903627418,0.62,False,,car
osm_node_2903627419,Anoual Capital Centre,Anoual Capital Centre,,retail,mall,,,33.5691589,-7.6263509,,,,,,OSM,osm,https://www.openstreetmap.org/node/2903627419,0.62,False,,mall
osm_node_2907939295,Mobilia,,,retail,furniture,,Boulevard Ghandi,33.5699698,-7.6453355,,,,,,OSM,osm,https://www.openstreetmap.org/node/2907939295,0.62,False,,furniture
osm_node_2912558889,Chocodiva Chocolatier,,,retail,chocolate,,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,33.5870682,-7.6388209,+212 5 22 36 71 88,https://www.chocodivachocolatier.com/,,,,OSM,osm,https://www.openstreetmap.org/node/2912558889,0.62,False,,chocolate
osm_node_2916714198,Centre commercial Sorour,,,retail,mall,,,33.5917373,-7.6270098,,,,,,OSM,osm,https://www.openstreetmap.org/node/2916714198,0.62,False,,mall
osm_node_2935932301,Oak,,,retail,clothing,,,33.585559,-7.616401,,,,,,OSM,osm,https://www.openstreetmap.org/node/2935932301,0.62,False,,clothes
osm_node_2935936901,Casa Sun,,,retail,beauty,,,33.583878,-7.615435,,,,,,OSM,osm,https://www.openstreetmap.org/node/2935936901,0.62,False,,beauty
osm_node_2970393163,Nespresso,,,retail,coffee,,,33.5876688,-7.6443554,,,,,Nespresso,OSM,osm,https://www.openstreetmap.org/node/2970393163,0.62,False,,coffee
osm_node_3010363955,Atlas Voyages,,,retail,travel_agency,,Avenue des FAR,33.5965579,-7.6140827,,,,,,OSM,osm,https://www.openstreetmap.org/node/3010363955,0.62,False,,travel_agency
osm_node_3091356730,Royal Air Maroc,,,retail,travel_agency,,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,33.5874574,-7.6426965,+212 5 22 77 87 00,,,,,OSM,osm,https://www.openstreetmap.org/node/3091356730,0.62,False,,travel_agency
osm_node_3091356732,Rafinity,,,retail,jewelry,,Rue Ibn Yakdane,33.5880331,-7.6423751,+ 212 05 22 33 59 17/18/19,,,,,OSM,osm,https://www.openstreetmap.org/node/3091356732,0.62,False,,jewelry
osm_node_3091356733,Angel,,,retail,hairdresser,,Rue Ibn Yakdane,33.5879758,-7.6423673,+212 5 22 39 58 17,,,,,OSM,osm,https://www.openstreetmap.org/node/3091356733,0.62,False,,hairdresser
osm_node_3091356734,La Mine d'Or,,,retail,jewelry,,Rue du 6 Octobre زنقة 6 أكتوبر,33.5881352,-7.6420921,+212 6 61 32 76 75,,,,,OSM,osm,https://www.openstreetmap.org/node/3091356734,0.62,False,,jewelry
osm_node_3091356735,Pro Golf,,,retail,sports,,Rue du 6 Octobre زنقة 6 أكتوبر,33.588128,-7.6417693,,,,,,OSM,osm,https://www.openstreetmap.org/node/3091356735,0.62,False,,sports
osm_node_3091356737,Maison Nicolas,,,retail,alcohol,,Rue du 6 Octobre زنقة 6 أكتوبر,33.5881184,-7.6416195,+212 5 22 39 39 35,https://nicolas.ma/store/3/nicolas-racine-anfa,Mo-Sa 10:00-20:00,,Maison Nicolas,OSM,osm,https://www.openstreetmap.org/node/3091356737,0.62,False,,alcohol
osm_node_3091356741,Neuhaus,,,retail,chocolate,,,33.5877457,-7.6406073,+212 5 22 94 09 29,,,,,OSM,osm,https://www.openstreetmap.org/node/3091356741,0.62,False,,chocolate
osm_node_3091401734,Vogue en Coulisses,,,retail,furniture,,Rue Amina Bent Wahab زنقة أمينة بنت وهب,33.5883813,-7.6408047,+212 5 22 39 97 44,,,,,OSM,osm,https://www.openstreetmap.org/node/3091401734,0.62,False,,furniture
osm_node_3091401735,Jacob Delafon,,,retail,bathroom_furnishing,,Boulevard d'Anfa شارع أنفا,33.5889341,-7.6408857,+212 5 22 95 97 40,,,,Jacob Delafon,OSM,osm,https://www.openstreetmap.org/node/3091401735,0.62,False,,bathroom_furnishing
osm_node_3091401739,Roca,,,retail,bathroom_furnishing,,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,33.5875701,-7.6416017,,,,,,OSM,osm,https://www.openstreetmap.org/node/3091401739,0.62,False,,bathroom_furnishing
osm_node_3091401742,Lucie Saint Clair,,,retail,hairdresser,,,33.5868547,-7.6411616,,,,,,OSM,osm,https://www.openstreetmap.org/node/3091401742,0.62,False,,hairdresser
osm_node_3091413857,Petit Bateau,,,retail,clothing,,Rue Normandie زنقة نورماندي,33.5874642,-7.6396127,,,,,,OSM,osm,https://www.openstreetmap.org/node/3091413857,0.62,False,,clothes
osm_node_3118803982,Forvis,,,retail,hardware,,,33.5951712,-7.5862706,,,,,,OSM,osm,https://www.openstreetmap.org/node/3118803982,0.62,False,,hardware
osm_node_3120498772,Suzuki,,,retail,car,,,33.5950559,-7.5860813,,,,,Suzuki,OSM,osm,https://www.openstreetmap.org/node/3120498772,0.62,False,,car
osm_node_3120507343,Al Mansoureen,,,retail,car_parts,,,33.5922247,-7.5893644,,,,,,OSM,osm,https://www.openstreetmap.org/node/3120507343,0.62,False,,car_parts
osm_node_3120509800,Allvidia,,,retail,electronics,,,33.5947519,-7.5864126,,,,,,OSM,osm,https://www.openstreetmap.org/node/3120509800,0.62,False,,electronics
osm_node_3123311851,Poissonnerie Bouzarktoune,,,retail,seafood,,,33.5911107,-7.5796955,,,,,,OSM,osm,https://www.openstreetmap.org/node/3123311851,0.62,False,,seafood
osm_node_3123717106,Intra-Industrie,,,retail,hardware,,,33.5921977,-7.5894091,,,,,,OSM,osm,https://www.openstreetmap.org/node/3123717106,0.62,False,,hardware
osm_node_3123735848,Pompas,,,retail,hardware,,,33.5941174,-7.5875164,,,,,,OSM,osm,https://www.openstreetmap.org/node/3123735848,0.62,False,,hardware
osm_node_3123837892,Omar Al Mokhtar,,,retail,bakery,,Boulevard Oued Oum Rbia,33.5565963,-7.6824284,,,,,,OSM,osm,https://www.openstreetmap.org/node/3123837892,0.62,False,,bakery
osm_node_3172084163,Vitanature,,,retail,chemist,,EL Brouge,33.6022202,-7.6342893,+212 5 22 27 02 01,,,,,OSM,osm,https://www.openstreetmap.org/node/3172084163,0.62,False,,chemist
osm_node_3199791805,Maroc Telecom اتصالات المغرب,Maroc Telecom,اتصالات المغرب,retail,telecommunication,,Rue Kaddour El Alami,33.5927413,-7.6249285,,,,,Maroc Telecom اتصالات المغرب,OSM,osm,https://www.openstreetmap.org/node/3199791805,0.62,False,,telecommunication
osm_node_3199803561,Optique Rousseau,,,retail,optician,,Rue Jean-Jacques Rousseau,33.5933612,-7.6242125,,,,,,OSM,osm,https://www.openstreetmap.org/node/3199803561,0.62,False,,optician
osm_node_3207518713,La marocaine des jeux et des sports,,,retail,lottery,,,33.593004,-7.6272091,,,,,,OSM,osm,https://www.openstreetmap.org/node/3207518713,0.62,False,,lottery
osm_node_3207880938,Magasin Diamantine,,,retail,clothing,,,33.594571,-7.6281405,,,,,,OSM,osm,https://www.openstreetmap.org/node/3207880938,0.62,False,,clothes
osm_node_3207890390,Papeterie et imprimerie,,,retail,stationery,,,33.5942115,-7.6277555,,,,,,OSM,osm,https://www.openstreetmap.org/node/3207890390,0.62,False,,stationery
osm_node_3220291686,BİM,,,retail,supermarket,,,33.557744,-7.559864,,,,,BİM,OSM,osm,https://www.openstreetmap.org/node/3220291686,0.62,False,,supermarket
osm_node_3221061261,Protectron Maroc,,,retail,supermarket,,Avenue Ouled Ziane,33.5835673,-7.596623,+212 522 20 80 80,www.protectron.us,,entreprise,,OSM,osm,https://www.openstreetmap.org/node/3221061261,0.62,False,,supermarket
osm_node_3227963331,Station d'essence Shell,,شل,retail,fuel,,,33.6016747,-7.6331732,,,24/7,,شل,OSM,osm,https://www.openstreetmap.org/node/3227963331,0.62,False,fuel,no
osm_node_3228678354,Salon de Coiffure Monalisa,,,retail,hairdresser,,,33.5856362,-7.5827098,,,,,,OSM,osm,https://www.openstreetmap.org/node/3228678354,0.62,False,,hairdresser
osm_node_3228678356,Supermarche Bim,,,retail,supermarket,,,33.5841994,-7.5826163,,,,,,OSM,osm,https://www.openstreetmap.org/node/3228678356,0.62,False,,supermarket
