id,name,name_fr,name_ar,sector,category,sub_category,address,lat,lon,phone,website,opening_hours,operator,brand,source,source_type,source_url,confidence_score,is_verified,osm_amenity,osm_shop
osm_node_6431526286,,,,food,restaurant,,,33.5957634,-7.6121601,,,,,,OSM,osm,https://www.openstreetmap.org/node/6431526286,0.72,False,restaurant,
osm_node_6431526287,,,,food,restaurant,,,33.5958763,-7.6115436,,,,,,OSM,osm,https://www.openstreetmap.org/node/6431526287,0.72,False,restaurant,
osm_node_6437202685,Ramses,,,food,restaurant,moroccan,Place des Nations Unies,33.5953961,-7.6177769,,,,,,OSM,osm,https://www.openstreetmap.org/node/6437202685,0.72,False,restaurant,
osm_node_6437206185,Bistro Titan,,,food,bar,,Boulevard Hassan Seghir,33.5948269,-7.610347,,,,,,OSM,osm,https://www.openstreetmap.org/node/6437206185,0.72,False,bar,
osm_node_6474152545,,,,food,restaurant,,,33.4852892,-7.6712046,,,,,,OSM,osm,https://www.openstreetmap.org/node/6474152545,0.72,False,restaurant,
osm_node_6474152692,,,,food,cafe,,,33.4854592,-7.6712529,,,,,,OSM,osm,https://www.openstreetmap.org/node/6474152692,0.72,False,cafe,
osm_node_6474180285,Le Cuisto Traditionnel,Le Cuisto Traditionnel,,food,restaurant,,,33.5926127,-7.6211353,,,,,,OSM,osm,https://www.openstreetmap.org/node/6474180285,0.72,False,restaurant,
osm_node_6483107185,Messi ice,Messi ice,,food,cafe,,Boulevard Ali Yata شارع علي يعتة,33.6029539,-7.5326442,,,,,,OSM,osm,https://www.openstreetmap.org/node/6483107185,0.72,False,cafe,
osm_node_6503950404,Zayna,,,food,restaurant,,,33.5772485,-7.6073776,,,,,,OSM,osm,https://www.openstreetmap.org/node/6503950404,0.72,False,restaurant,
osm_node_6525093728,Espace El Wyam,,,food,cafe,coffee_shop,Boulevard Mohammed V,33.5934545,-7.6008725,,,,,,OSM,osm,https://www.openstreetmap.org/node/6525093728,0.72,False,cafe,
osm_node_6525264993,,,,food,cafe,,Boulevard Chefchaouni,33.6118535,-7.5305587,,,Mo-Su 06:00-22:00,,,OSM,osm,https://www.openstreetmap.org/node/6525264993,0.72,False,cafe,
osm_node_6525264995,chef Anass,chef Anass,,food,fast_food,pasta;sandwich;pizza,Boulevard de la Gare,33.612038,-7.5308441,,,,,,OSM,osm,https://www.openstreetmap.org/node/6525264995,0.72,False,fast_food,
osm_node_6525306986,cyber siroua,cyber siroua,,food,cafe,,Rue 76 زنقة,33.5561052,-7.6832539,,,,,,OSM,osm,https://www.openstreetmap.org/node/6525306986,0.72,False,internet_cafe,
osm_node_6535812685,Le Gatsby,,,food,restaurant,,,33.6075479,-7.6297906,,,,,,OSM,osm,https://www.openstreetmap.org/node/6535812685,0.72,False,restaurant,
osm_node_6591948605,Glacier Le Raisin,Glacier Le Raisin,,food,cafe,,Boulevard Lahcen Ouidder,33.5874297,-7.6116605,,,,,,OSM,osm,https://www.openstreetmap.org/node/6591948605,0.72,False,cafe,
osm_node_6593094661,Restaurants Petromine Bouskoura,,,food,restaurant,,,33.4873604,-7.6337505,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593094661,0.72,False,restaurant,
osm_node_6593095501,Street London,,,food,restaurant,coffee_shop;pizza;burger;sandwich,,33.52237,-7.6428551,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593095501,0.72,False,restaurant,
osm_node_6593140334,c3002953,,,food,restaurant,,,33.5217415,-7.6445565,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593140334,0.72,False,restaurant,
osm_node_6593140335,Bistro Bouich,,,food,cafe,,,33.5228871,-7.6442839,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593140335,0.72,False,cafe,
osm_node_6593140336,Soufloeuf,,,food,fast_food,,,33.5231697,-7.6447584,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593140336,0.72,False,fast_food,
osm_node_6593140337,Coqueleto,,,food,fast_food,,,33.5235755,-7.6455656,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593140337,0.72,False,fast_food,
osm_node_6593140338,Casablanca shore,,,food,fast_food,,,33.521459,-7.6433966,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593140338,0.72,False,fast_food,
osm_node_6593242334,Café Tres flores,,,food,cafe,,,33.5174306,-7.6457606,,,,,,OSM,osm,https://www.openstreetmap.org/node/6593242334,0.72,False,cafe,
osm_node_6646667486,Le Riad,Le Riad,,food,restaurant,,Rue Mohamed El Qorri,33.5939635,-7.614938,+212 5 22 22 58 50,,Mo-Su 09:00-23:00,,,OSM,osm,https://www.openstreetmap.org/node/6646667486,0.72,False,restaurant,
osm_node_6670452787,حسن مول محلبة,,حسن مول محلبة,food,bar,,,33.5695489,-7.5378487,,,,,,OSM,osm,https://www.openstreetmap.org/node/6670452787,0.72,False,bar,
osm_node_6708015885,,,,food,cafe,,Boulevard d'Anfa شارع أنفا,33.5930049,-7.6315698,,,24/7,,,OSM,osm,https://www.openstreetmap.org/node/6708015885,0.72,False,cafe,
osm_node_6731747388,مقهى المهدي ايس,,مقهى المهدي ايس,food,cafe,,Avenue Assalam شارع السلام,33.5900658,-7.4938116,,,,,,OSM,osm,https://www.openstreetmap.org/node/6731747388,0.72,False,cafe,
osm_node_6770445987,Cafe rose marine,,,food,cafe,,,33.5949914,-7.5084597,,,,,,OSM,osm,https://www.openstreetmap.org/node/6770445987,0.72,False,cafe,
osm_node_6772941787,Cafe elkaram,,,food,cafe,,,33.5954261,-7.5086835,,,,,,OSM,osm,https://www.openstreetmap.org/node/6772941787,0.72,False,cafe,
osm_node_6778164685,Beg brader,,,food,cafe,,,33.5951563,-7.5076554,,,,,,OSM,osm,https://www.openstreetmap.org/node/6778164685,0.72,False,cafe,
osm_node_6785673762,Raffaello Casablanca,,,food,restaurant,,Rue Des Rochers Ain Diab,33.5921312,-7.6791656,+212 6 61 69 89 78,,,,,OSM,osm,https://www.openstreetmap.org/node/6785673762,0.72,False,restaurant,
osm_node_6785713355,Sicilia,,,food,restaurant,,Rue Des Rochers Ain Diab,33.592135,-7.6792447,+212 6 61 69 89 78,,,,,OSM,osm,https://www.openstreetmap.org/node/6785713355,0.72,False,restaurant,
osm_node_6856335264,Loscar,,,food,restaurant,french;international;seafood;steak_house;turkish,Boulevard d'Anfa شارع أنفا,33.5911771,-7.6364102,+212 6 25 60 00 00,,Mo-Su 21:30-05:00,,,OSM,osm,https://www.openstreetmap.org/node/6856335264,0.72,False,restaurant,
osm_node_6864809985,,,,food,restaurant,,,33.6053778,-7.6288227,,,,,,OSM,osm,https://www.openstreetmap.org/node/6864809985,0.72,False,restaurant,
osm_node_6874408985,Whatsapp Cafe,,,food,cafe,,Boulevard de Bordeaux,33.6000202,-7.6363094,,,,,,OSM,osm,https://www.openstreetmap.org/node/6874408985,0.72,False,cafe,
osm_node_6886221985,Cafe Goulmima,,,food,cafe,,Rue de Goulmima,33.6008673,-7.6365876,,,,,,OSM,osm,https://www.openstreetmap.org/node/6886221985,0.72,False,cafe,
osm_node_6895071685,,,,food,cafe,,Boulevard Ibrahim Roudani,33.5826326,-7.6327982,+212 6 65 43 74 45,,,,,OSM,osm,https://www.openstreetmap.org/node/6895071685,0.72,False,cafe,
osm_node_6938936087,Restaurant Rossignol,,,food,restaurant,,,33.5902873,-7.6304589,,,,,,OSM,osm,https://www.openstreetmap.org/node/6938936087,0.72,False,restaurant,
osm_node_6992706601,La Kitchenette de Thi Hue,,,food,restaurant,vietnamese,Rue Tamaârouft,33.598658,-7.637643,+212 522262613,,"12:00-15:00,19:00-23:00, Mo-Sa open",,,OSM,osm,https://www.openstreetmap.org/node/6992706601,0.72,False,restaurant,
osm_node_6992706602,,,,food,cafe,coffee_shop,,33.5975448,-7.6383168,,,,,,OSM,osm,https://www.openstreetmap.org/node/6992706602,0.72,False,cafe,
osm_node_7007140785,Pizzeria,,,food,fast_food,,Rue de Goulmima,33.6009809,-7.634836,,,,,,OSM,osm,https://www.openstreetmap.org/node/7007140785,0.72,False,fast_food,
osm_node_7168676434,,,,food,cafe,,,33.6154116,-7.4979764,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676434,0.72,False,cafe,
osm_node_7168676435,,,,food,cafe,,,33.6155993,-7.4980542,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676435,0.72,False,cafe,
osm_node_7168676436,Café boustane,,,food,cafe,,,33.6157914,-7.4981454,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676436,0.72,False,cafe,
osm_node_7168676437,Café breda,,,food,cafe,,,33.6157266,-7.4982876,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676437,0.72,False,cafe,
osm_node_7168676438,,,,food,restaurant,seafood,,33.6155792,-7.4989528,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676438,0.72,False,restaurant,
osm_node_7168676439,,,,food,cafe,,,33.6156841,-7.498478,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676439,0.72,False,cafe,
osm_node_7168676440,,,,food,cafe,,,33.6152441,-7.4961391,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168676440,0.72,False,cafe,
osm_node_7168679401,Café Al falouja,,,food,cafe,,,33.6140938,-7.4991512,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679401,0.72,False,cafe,
osm_node_7168679402,,,,food,cafe,,,33.6139072,-7.4972938,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679402,0.72,False,cafe,
osm_node_7168679403,,,,food,restaurant,,,33.6137676,-7.4972911,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679403,0.72,False,restaurant,
osm_node_7168679404,,,,food,cafe,,,33.6139999,-7.4960399,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679404,0.72,False,cafe,
osm_node_7168679405,City Pool,,,food,restaurant,,,33.6142457,-7.4959916,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679405,0.72,False,restaurant,
osm_node_7168679406,Firstline,,,food,restaurant,,,33.6127893,-7.4946881,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679406,0.72,False,restaurant,
osm_node_7168679407,,,,food,cafe,,,33.612682,-7.4946505,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679407,0.72,False,cafe,
osm_node_7168679417,,,,food,cafe,,,33.6127982,-7.4991083,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679417,0.72,False,cafe,
osm_node_7168679418,,,,food,cafe,,,33.6126597,-7.4990493,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679418,0.72,False,cafe,
osm_node_7168679420,,,,food,cafe,,,33.6125838,-7.4990064,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168679420,0.72,False,cafe,
osm_node_7168801047,snack said,,,food,restaurant,,,33.6150341,-7.497786,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168801047,0.72,False,restaurant,
osm_node_7168801048,snack ounain,,,food,restaurant,,,33.6149359,-7.4982473,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168801048,0.72,False,restaurant,
osm_node_7168801069,,,,food,cafe,,,33.6113708,-7.4960908,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168801069,0.72,False,cafe,
osm_node_7168852339,,,,food,cafe,,,33.6085903,-7.5028747,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168852339,0.72,False,cafe,
osm_node_7168852368,,,,food,cafe,,,33.6097405,-7.5116697,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168852368,0.72,False,cafe,
osm_node_7168852369,,,,food,cafe,,,33.6095707,-7.5119969,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168852369,0.72,False,cafe,
osm_node_7168861988,,,,food,restaurant,,,33.6089452,-7.5063106,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168861988,0.72,False,restaurant,
osm_node_7168861989,,,,food,cafe,,,33.6076362,-7.5051734,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168861989,0.72,False,cafe,
osm_node_7168861994,,,,food,restaurant,,,33.606832,-7.5052002,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168861994,0.72,False,restaurant,
osm_node_7168971435,Café Oliva,,,food,cafe,,,33.6135334,-7.5024858,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168971435,0.72,False,cafe,
osm_node_7168971436,مقهى كاليس,,,food,cafe,,,33.6143197,-7.5028935,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168971436,0.72,False,cafe,
osm_node_7169120784,,,,food,cafe,,,33.6030678,-7.525483,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169120784,0.72,False,cafe,
osm_node_7169432336,Café morocco,,,food,cafe,,,33.6053152,-7.5092047,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432336,0.72,False,cafe,
osm_node_7169432353,,,,food,cafe,,,33.6087215,-7.5207977,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432353,0.72,False,cafe,
osm_node_7169432354,Tacos de lyon,,,food,food_court,,,33.6086669,-7.5209317,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432354,0.72,False,food_court,
osm_node_7169432355,,,,food,cafe,,,33.6086247,-7.5210687,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432355,0.72,False,cafe,
osm_node_7169432356,,,,food,cafe,,,33.6085577,-7.5212534,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432356,0.72,False,cafe,
osm_node_7169432358,Venizia ice ain sebaa,,,food,cafe,,,33.6084212,-7.5216437,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432358,0.72,False,cafe,
osm_node_7169432360,,,,food,cafe,,,33.6083743,-7.5218105,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432360,0.72,False,cafe,
osm_node_7169432361,,,,food,cafe,,,33.6083484,-7.5219194,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432361,0.72,False,cafe,
osm_node_7169432362,,,,food,cafe,,,33.6082879,-7.5220776,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432362,0.72,False,cafe,
osm_node_7169432363,,,,food,cafe,,,33.6082469,-7.5222177,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432363,0.72,False,cafe,
osm_node_7169432364,,,,food,cafe,,,33.6081907,-7.5223525,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432364,0.72,False,cafe,
osm_node_7169432365,,,,food,cafe,,,33.6078948,-7.5229905,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432365,0.72,False,cafe,
osm_node_7169432368,,,,food,cafe,,,33.607195,-7.5241238,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432368,0.72,False,cafe,
osm_node_7169432369,,,,food,cafe,,,33.6071215,-7.5242354,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432369,0.72,False,cafe,
osm_node_7169432370,,,,food,cafe,,,33.6069919,-7.5244325,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432370,0.72,False,cafe,
osm_node_7169432371,,,,food,restaurant,,,33.6068839,-7.524614,,,,,,OSM,osm,https://www.openstreetmap.org/node/7169432371,0.72,False,restaurant,
osm_node_7204137762,pizza badr,,,food,restaurant,,Rue Abou Jaafar Bnou Atia,33.5947846,-7.6420504,+212 5 22 27 27 34,https://www.instagram.com/pizzabadr,Mo-Su 07:00-23:00,,,OSM,osm,https://www.openstreetmap.org/node/7204137762,0.72,False,restaurant,
osm_node_7204137763,Pasta Pino,,,food,restaurant,international,Boulevard Oued Daoura,33.5481916,-7.6842292,+212 5 22 69 56 98,https://www.instagram.com/pastapino,Mo-Su 11:00-00:30,,,OSM,osm,https://www.openstreetmap.org/node/7204137763,0.72,False,restaurant,
osm_node_7257816185,La manga,La manga,,food,cafe,,,33.551613,-7.6024381,,,,,,OSM,osm,https://www.openstreetmap.org/node/7257816185,0.72,False,cafe,
osm_node_7260035185,Café place,,Café place verte,food,cafe,,Avenue Hassan II,33.5945149,-7.6186611,,,,,,OSM,osm,https://www.openstreetmap.org/node/7260035185,0.72,False,cafe,
osm_node_7464646096,Café Iyad,Café Iyad,,food,cafe,,,33.5837699,-7.6248973,,,,,,OSM,osm,https://www.openstreetmap.org/node/7464646096,0.72,False,cafe,
osm_node_7507101926,Casa Jose,,,food,restaurant,,,33.4907947,-7.5992206,,,,,,OSM,osm,https://www.openstreetmap.org/node/7507101926,0.72,False,restaurant,
osm_node_7507282908,Blendcorner,,,food,restaurant,burger,Abbas Mahmoud Al Akkad,33.5931096,-7.6324939,,,,,,OSM,osm,https://www.openstreetmap.org/node/7507282908,0.72,False,restaurant,
osm_node_7543155848,Les Frères Gourmet,,,food,cafe,,Rue Aïn Harrouda زنقة عين حرودة,33.5901638,-7.6407301,,,,,,OSM,osm,https://www.openstreetmap.org/node/7543155848,0.72,False,cafe,
osm_node_7549008285,Moroccan Gaming Evolution,,,food,cafe,,Rue Soldat Jean Pierre Favre,33.5921955,-7.6316899,,,,Inwi,,OSM,osm,https://www.openstreetmap.org/node/7549008285,0.72,False,internet_cafe,
osm_node_7552940084,Snack le Rayon,,,food,restaurant,sandwich,Boulevard Ziraoui شارع الزيراوي,33.5944438,-7.6338089,,,,,,OSM,osm,https://www.openstreetmap.org/node/7552940084,0.72,False,restaurant,
osm_node_7552941286,STR'EAT BURGER,,,food,restaurant,burger,Boulevard Ziraoui,33.5941785,-7.6343386,+212 5 20 44 76 26,,12:00-06:00,,,OSM,osm,https://www.openstreetmap.org/node/7552941286,0.72,False,restaurant,
osm_node_7563521210,Boston Club,,,food,cafe,,,33.5925936,-7.6376382,,,,,,OSM,osm,https://www.openstreetmap.org/node/7563521210,0.72,False,cafe,
osm_node_7563521211,Food Place,,,food,restaurant,,,33.5937567,-7.6349208,,,,,,OSM,osm,https://www.openstreetmap.org/node/7563521211,0.72,False,restaurant,
osm_node_7563521213,Manhattan Club,,,food,cafe,,,33.5922629,-7.6364883,,,,,,OSM,osm,https://www.openstreetmap.org/node/7563521213,0.72,False,cafe,
osm_node_7563657088,Fayrouz,,,food,restaurant,kebab;Chawarma,Boulevard Ziraoui,33.5942943,-7.6340776,+212 5 22 20 03 29,https://www.restaurantfayrouz.com/,We 11:00-06:00; Th 11:00-06:00; Fr 11:00-06:00; Sa 11:00-06:00; Su 11:00-06:00; Mo 11:00-06:00; Tu 11:00-06:00,,,OSM,osm,https://www.openstreetmap.org/node/7563657088,0.72,False,restaurant,
osm_node_7563657089,Campus café,,,food,cafe,coffee_shop;snack,Rue Abbas Mahmoud Al Akkad,33.5942762,-7.6337443,,,,,,OSM,osm,https://www.openstreetmap.org/node/7563657089,0.72,False,cafe,
osm_node_7563657090,Happy Rolls,,,food,restaurant,ice_cream,Boulevard Ziraoui,33.5938919,-7.6348494,+212 6 93 73 18 66,https://www.facebook.com/HappyRollsCasa/,,,,OSM,osm,https://www.openstreetmap.org/node/7563657090,0.72,False,restaurant,
osm_node_7564280588,lady killer chicha,,,food,cafe,,,33.5933143,-7.6347517,,,,,,OSM,osm,https://www.openstreetmap.org/node/7564280588,0.72,False,cafe,
osm_node_7695162824,Cafe Luxia,,,food,cafe,coffee_shop,Boulevard de Sefrou,33.5476073,-7.589932,,,Mo-Su 07:00-22:00,,,OSM,osm,https://www.openstreetmap.org/node/7695162824,0.72,False,cafe,
osm_node_7844763985,مقهى اللوز,,مقهى اللوز,food,cafe,,,33.5718876,-7.530787,,,Mo-Su 06:00-23:00,,,OSM,osm,https://www.openstreetmap.org/node/7844763985,0.72,False,cafe,
osm_node_7923968085,Gapi,,,food,restaurant,,,33.5889659,-7.6470317,,,,,,OSM,osm,https://www.openstreetmap.org/node/7923968085,0.72,False,restaurant,
osm_node_8303537061,Bonne Bouchée,,,food,restaurant,regional;french;italian;european;moroccan,Centre Commercial CasaView ETG 1 Magasin 17,33.5091824,-7.6711135,+212 6 55 21 32 37,https://www.bonne-bouchee.com/,Mo-Su 08:00-22:00,,,OSM,osm,https://www.openstreetmap.org/node/8303537061,0.72,False,restaurant,
osm_node_8321449219,4 cerises Patisserie,,,food,cafe,,,33.5622732,-7.6103213,,,,,,OSM,osm,https://www.openstreetmap.org/node/8321449219,0.72,False,cafe,
osm_node_8418409518,سناك البيلياتشو,Snack El Belyatcho,,food,fast_food,sandwich,,33.6150325,-7.5017124,+212 6 65 94 22 61,,Mo-Sa 09:00-23:30,,,OSM,osm,https://www.openstreetmap.org/node/8418409518,0.72,False,fast_food,
osm_node_8475705717,,,,food,cafe,,,33.6003103,-7.6374225,,,,,,OSM,osm,https://www.openstreetmap.org/node/8475705717,0.72,False,cafe,
osm_node_8506460424,Papa John's,,,food,fast_food,pizza,,33.5328711,-7.6154746,,,,,Papa John's,OSM,osm,https://www.openstreetmap.org/node/8506460424,0.72,False,fast_food,
osm_node_8746904470,Poulet Amira,Poulet Amira,,food,fast_food,chicken;pizza;sandwich,Place Al Yassir,33.5934069,-7.5984884,,,Mo-Su 09:00-21:00,,,OSM,osm,https://www.openstreetmap.org/node/8746904470,0.72,False,fast_food,
osm_node_8751278745,Le Resto by Palmeraie Country Club,,,food,restaurant,european,Avenue du Promontoire,33.4817183,-7.5947141,+212 5 20 80 02 00,https://www.palmeraiecountryclub.com/,Mo-Su 07:00-23:00,,,OSM,osm,https://www.openstreetmap.org/node/8751278745,0.72,False,restaurant,
osm_node_8755300046,Oncle Blend,,,food,restaurant,,Rue Bab Ennasr زنقة باب النصر,33.5928022,-7.6442567,,,,,,OSM,osm,https://www.openstreetmap.org/node/8755300046,0.72,False,restaurant,
osm_node_8755743388,Café Laymoune,,,food,cafe,,Lotissement Allaimoune,33.5446715,-7.6644251,,,Mo-Su 08:00-23:00,,,OSM,osm,https://www.openstreetmap.org/node/8755743388,0.72,False,cafe,
osm_node_8755951131,,,,food,cafe,,,33.5814622,-7.6219841,,,,,,OSM,osm,https://www.openstreetmap.org/node/8755951131,0.72,False,cafe,
osm_node_8755951133,Tikita,,,food,cafe,coffee_shop,,33.5816667,-7.6226907,,,,,,OSM,osm,https://www.openstreetmap.org/node/8755951133,0.72,False,cafe,
osm_node_8756312685,Fratello,,,food,cafe,,Rue Jounaid,33.5763425,-7.6478934,+212 5 22 99 31 59,,,,,OSM,osm,https://www.openstreetmap.org/node/8756312685,0.72,False,cafe,
osm_node_8756312686,Yoma,,,food,cafe,,Rue Jounaid,33.5758453,-7.6474826,+212 5 22 25 88 88,,Mo-Su 8:00-21:00,,,OSM,osm,https://www.openstreetmap.org/node/8756312686,0.72,False,cafe,
osm_node_8756483699,Café de la Faculté,,,food,cafe,,Route Ancienne,33.5452352,-7.6601018,,,24/7,,,OSM,osm,https://www.openstreetmap.org/node/8756483699,0.72,False,cafe,
osm_node_8757691672,Osawa,,,food,restaurant,korean,"Rue Ahmed Akkad, akrad",33.5626827,-7.6387538,+212 6 12 96 72 41,https://www.facebook.com/osowa.restaurant/,,,,OSM,osm,https://www.openstreetmap.org/node/8757691672,0.72,False,restaurant,
osm_node_8758117408,La Frite,,,food,restaurant,american;burger,10 Rue de la Réunion,33.5971125,-7.6357215,+212 699 090909,,Mo-Su 11:00-22:00,,,OSM,osm,https://www.openstreetmap.org/node/8758117408,0.72,False,restaurant,
osm_node_8758159583,The London club,,,food,bar,,Rue Boulemane زنقة بولمان,33.5994824,-7.6378912,,,Mo-Su 10:00-24:00,,,OSM,osm,https://www.openstreetmap.org/node/8758159583,0.72,False,bar,
osm_node_8758625992,Zorba,Zorba,,food,restaurant,sandwich,,33.5926124,-7.6067836,,,Mo-Fr 08:00-17:00,,,OSM,osm,https://www.openstreetmap.org/node/8758625992,0.72,False,restaurant,
osm_node_8758625995,Goloso,Goloso,,food,cafe,,,33.5927208,-7.6068494,,,Mo-Fr 09:00-18:00,,,OSM,osm,https://www.openstreetmap.org/node/8758625995,0.72,False,cafe,
osm_node_8758665513,LaFrite,,,food,restaurant,,,33.5920846,-7.6775042,,,,,,OSM,osm,https://www.openstreetmap.org/node/8758665513,0.72,False,restaurant,
osm_node_8874343051,Kasekuchen,,,food,cafe,,,33.5776159,-7.6245466,,,,,,OSM,osm,https://www.openstreetmap.org/node/8874343051,0.72,False,cafe,
osm_node_8874343052,Taiyo,,,food,restaurant,sushi;thai,,33.5776371,-7.6246794,,,,,,OSM,osm,https://www.openstreetmap.org/node/8874343052,0.72,False,restaurant,
osm_node_8874343053,El Bistrot de Papa,,,food,restaurant,italian,,33.5776527,-7.6247357,,,,,,OSM,osm,https://www.openstreetmap.org/node/8874343053,0.72,False,restaurant,
osm_node_8875255294,Café Number One,,,food,cafe,,,33.6137083,-7.5267048,,,,,,OSM,osm,https://www.openstreetmap.org/node/8875255294,0.72,False,cafe,
osm_node_8875255295,Espace Malamine,,,food,cafe,,,33.6136614,-7.526564,,,,,,OSM,osm,https://www.openstreetmap.org/node/8875255295,0.72,False,cafe,
osm_node_8875255296,Café Amarela,,,food,cafe,,,33.6137909,-7.5260235,,,,,,OSM,osm,https://www.openstreetmap.org/node/8875255296,0.72,False,cafe,
osm_node_9057000324,Chez Hamza,Chez Hamza,,food,fast_food,burger;kebab;pasta;pizza;sandwich;steak_house,Rue Ibnou Katir,33.5754946,-7.6464665,+212 6 19 19 46 46,,,,,OSM,osm,https://www.openstreetmap.org/node/9057000324,0.72,False,fast_food,
osm_node_9078750717,Le Brunch Concept,Le Brunch Concept,,food,cafe,,,33.5751285,-7.6457383,,,,,,OSM,osm,https://www.openstreetmap.org/node/9078750717,0.72,False,cafe,
osm_node_9165337916,Sushi Live,,,food,restaurant,sushi;asian,Rue 29 hay hassani,33.5673373,-7.6940996,+212 5 22 65 70 55,https://sushilive.ma,Mo-Su 11:00-23:00,,,OSM,osm,https://www.openstreetmap.org/node/9165337916,0.72,False,restaurant,
osm_node_9165452074,Le Pershing,,,food,restaurant,international,Boulevard de la Corniche شارع الكورنيش,33.5949636,-7.6780468,+212 6 62 62 61 14,,,,,OSM,osm,https://www.openstreetmap.org/node/9165452074,0.72,False,restaurant,
osm_node_9165452075,Oliveri,,,food,restaurant,ice_cream,Boulevard de la Corniche شارع الكورنيش,33.5948563,-7.6781193,,,,,,OSM,osm,https://www.openstreetmap.org/node/9165452075,0.72,False,restaurant,
osm_node_9211113118,ماكدونالدز,McDonald's,ماكدونالدز,food,fast_food,burger,,33.6078033,-7.6210293,,,,,ماكدونالدز,OSM,osm,https://www.openstreetmap.org/node/9211113118,0.72,False,fast_food,
osm_node_9211113119,Burger King,,,food,fast_food,burger,,33.6076693,-7.6207864,,,,,Burger King,OSM,osm,https://www.openstreetmap.org/node/9211113119,0.72,False,fast_food,
osm_node_9211113317,Baskin-Robbins,,,food,ice_cream,ice_cream,,33.6074541,-7.6205477,,,,,Baskin-Robbins,OSM,osm,https://www.openstreetmap.org/node/9211113317,0.72,False,ice_cream,
osm_node_9259510619,Pizza Chef,Pizza Chef,,food,fast_food,,,33.5751475,-7.6456165,,,,,,OSM,osm,https://www.openstreetmap.org/node/9259510619,0.72,False,fast_food,
osm_node_9259511118,Boucherie Souss,Boucherie Souss,,food,fast_food,,,33.5750511,-7.6455351,,,,,,OSM,osm,https://www.openstreetmap.org/node/9259511118,0.72,False,fast_food,
osm_node_9259577218,Hermanos Quick Foood,Hermanos Quick Foood,,food,fast_food,,,33.5753114,-7.6467526,,,,,,OSM,osm,https://www.openstreetmap.org/node/9259577218,0.72,False,fast_food,
osm_node_9259615817,Amazonico,Amazonico,,food,cafe,,,33.5751908,-7.6469784,,,,,,OSM,osm,https://www.openstreetmap.org/node/9259615817,0.72,False,cafe,
osm_node_9260446217,Coul Thon,Coul Thon,,food,fast_food,,,33.5762475,-7.6452409,,,,,,OSM,osm,https://www.openstreetmap.org/node/9260446217,0.72,False,fast_food,
