id,name,name_fr,name_ar,sector,category,sub_category,address,lat,lon,phone,website,opening_hours,operator,brand,source,source_type,source_url,confidence_score,is_verified,osm_amenity,osm_shop
osm_node_5830982385,Es2im,Es2im,,education,school,,,33.5955543,-7.6139765,+212 5 22 48 16 60,https://es2im.ma/,,,,OSM,osm,https://www.openstreetmap.org/node/5830982385,0.65,False,school,
osm_node_5865124686,École info design,École info design,,education,school,,Rue de Tata,33.5941466,-7.6172517,+212 5 22 48 16 60,,,,,OSM,osm,https://www.openstreetmap.org/node/5865124686,0.65,False,school,
osm_node_6027126585,Imapro,,,education,school,,Boulevard Houphouët Boigny,33.5985999,-7.6150685,+212 5 22 26 46 00,http://www.imapro.ma,24/7,,,OSM,osm,https://www.openstreetmap.org/node/6027126585,0.65,False,school,
osm_node_6099304285,مؤسسة عمر الفاروق,Institut Omar El Farouk,مؤسسة عمر الفاروق,education,school,,,33.5559009,-7.6240753,,,,,,OSM,osm,https://www.openstreetmap.org/node/6099304285,0.65,False,school,
osm_node_6342096424,الثانوية الإعدادية صفي الدين الحلي,,الثانوية الإعدادية صفي الدين الحلي,education,school,,,33.6098363,-7.4976357,,,,,,OSM,osm,https://www.openstreetmap.org/node/6342096424,0.65,False,school,
osm_node_6359244113,مجموعة مدارس أزهار الرياض,GROUPE SCOLAIRE AZHAR ERRIAD,مجموعة مدارس أزهار الرياض,education,school,,Boulevard Laymoune,33.5425468,-7.6654711,+212 5 22 89 53 27,https://www.gsae.ma/,Mo-Sa 08:30-17:00,,,OSM,osm,https://www.openstreetmap.org/node/6359244113,0.65,False,school,
osm_node_6405151185,بلابل السلام,,بلابل السلام,education,university,,Boulevard de la Grande Ceinture شارع الحزام الكبير,33.5828761,-7.5557401,,,,,,OSM,osm,https://www.openstreetmap.org/node/6405151185,0.65,False,college,
osm_node_6411464023,Groupe Scolaire Doha,,,education,school,,,33.5354164,-7.7239388,,,,,,OSM,osm,https://www.openstreetmap.org/node/6411464023,0.65,False,school,
osm_node_6411478245,Groupe Scolaire Aya,,,education,school,,,33.5325368,-7.7293033,,,,,,OSM,osm,https://www.openstreetmap.org/node/6411478245,0.65,False,school,
osm_node_6411502314,Groupe Scolaire les Emeraudes,,,education,school,,,33.5370798,-7.7339381,,,,,,OSM,osm,https://www.openstreetmap.org/node/6411502314,0.65,False,school,
osm_node_6411504180,Groupe Scolaire Jean Jaures,,,education,school,,,33.5368473,-7.7336806,,,,,,OSM,osm,https://www.openstreetmap.org/node/6411504180,0.65,False,school,
osm_node_6568071587,,,,education,school,,Boulevard Mohammed V,33.5952966,-7.6157232,,,Mo-Su 09:00-17:00,,,OSM,osm,https://www.openstreetmap.org/node/6568071587,0.65,False,school,
osm_node_6575655585,ENSAM Casablanca,,,education,university,,Boulevard du Nil,33.5593959,-7.56616,+212 5 22 56 42 22,,,,,OSM,osm,https://www.openstreetmap.org/node/6575655585,0.65,False,university,
osm_node_6660801385,التكوين المهني مولاي رشيد (نيڤو باك),"OFPPT, ISTA MOULAY RACHID",التكوين المهني مولاي رشيد (نيڤو باك),education,school,,,33.5660037,-7.5380741,,,,,,OSM,osm,https://www.openstreetmap.org/node/6660801385,0.65,False,school,
osm_node_6670464485,مدرسة التعليم الاولي ماما هبة,École maternelle mama hiba,مدرسة التعليم الاولي ماما هبة,education,school,,,33.5694154,-7.5379072,,,,,,OSM,osm,https://www.openstreetmap.org/node/6670464485,0.65,False,school,
osm_node_6770446185,Licye khadijah oumlmouminin تانوية,,Licye khadijah oumlmouminin تانوية,education,school,,,33.594104,-7.5069031,,,,,,OSM,osm,https://www.openstreetmap.org/node/6770446185,0.65,False,school,
osm_node_6782582289,إعدادية عبد الواحد العلوي,,إعدادية عبد الواحد العلوي,education,school,,,33.5948454,-7.50905,,,,,,OSM,osm,https://www.openstreetmap.org/node/6782582289,0.65,False,school,
osm_node_6782582290,مقاطعة,,مقاطعة أهل الغلام 72,education,school,,,33.5947923,-7.5093207,,,,,,OSM,osm,https://www.openstreetmap.org/node/6782582290,0.65,False,driving_school,
osm_node_7081604785,مدرسة المنظر الجميل,,مدرسة المنظر الجميل,education,school,,,33.5831406,-7.5542907,,,,,,OSM,osm,https://www.openstreetmap.org/node/7081604785,0.65,False,school,
osm_node_7168971441,مدرسة أسامة إبن زيد,École primaire Oussama Ibno Zayd,,education,school,,,33.6130643,-7.5023731,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168971441,0.65,False,school,
osm_node_7168974697,Ecole coiffure,,,education,school,,,33.6143197,-7.497985,,,,,,OSM,osm,https://www.openstreetmap.org/node/7168974697,0.65,False,college,
osm_node_7844763986,مجموعة مدارس غزة الخصوصية,Groupe Scolaire Ghaza Privé,مجموعة مدارس غزة الخصوصية,education,school,,Avenue du Commandant Idriss Elharti,33.5717947,-7.5308692,,,,,,OSM,osm,https://www.openstreetmap.org/node/7844763986,0.65,False,school,
osm_node_8108929117,أبو قاسم الزياني,,أبو قاسم الزياني,education,school,,Avenue du Commandant Idriss Elharti,33.5699019,-7.5326476,,,,,,OSM,osm,https://www.openstreetmap.org/node/8108929117,0.65,False,school,
osm_node_8225544717,إعدادية الرحالي الفاروقي,,,education,school,,Avenue du Commandant Idriss Elharti,33.5704257,-7.5321384,,,,,,OSM,osm,https://www.openstreetmap.org/node/8225544717,0.65,False,school,
osm_node_8442480454,Jardin d'Enfants Bienfaisance,,,education,kindergarten,,Rue El Kadi Iass زنقة القاضي إياس,33.586206,-7.6364601,+212 5 22 25 31 16,https://jardinenfantsbienfaisance.ma/,,Jardin d'enfants Bienfaisance Maârif,,OSM,osm,https://www.openstreetmap.org/node/8442480454,0.65,False,kindergarten,
osm_node_8751312960,O'zart,,,education,school,,Avenue du Promontoire,33.4814102,-7.5931238,,https://www.palmeraiecountryclub.com/palmeraie-country-club/ozarts/,Mo-Su 10:00-20:00,,,OSM,osm,https://www.openstreetmap.org/node/8751312960,0.65,False,music_school,
osm_node_8754340906,École Islane,École Islane,,education,school,,,33.5142301,-7.6680103,,,Mo-Sa 08:00-18:00,,,OSM,osm,https://www.openstreetmap.org/node/8754340906,0.65,False,language_school,
osm_node_8755743384,Ecole Polytechnique de Casablanca,,,education,school,,"10, Lotissement Allaimoun 1",33.5456171,-7.6637519,,,,,,OSM,osm,https://www.openstreetmap.org/node/8755743384,0.65,False,university,
osm_node_8756312687,Les Cocons,,,education,school,,,33.5771121,-7.6498709,,,,,,OSM,osm,https://www.openstreetmap.org/node/8756312687,0.65,False,school,
osm_node_8756483702,Faculté des sciences Aïn-Chock,,,education,university,,"Route d'El Jadida, km 8",33.5454024,-7.6565627,,,,,,OSM,osm,https://www.openstreetmap.org/node/8756483702,0.65,False,university,
osm_node_8756483709,École Internationale de Musique et de Danse,,,education,school,,Rue des Papillons,33.555544,-7.6438679,,,,,,OSM,osm,https://www.openstreetmap.org/node/8756483709,0.65,False,music_school,
osm_node_8756483710,École de Musique Salmon,,,education,school,,"Rue Hammad Arraouiyah -ex. Ch. Nodier, angle Bd Ghandi",33.5639148,-7.6326496,,,,,,OSM,osm,https://www.openstreetmap.org/node/8756483710,0.65,False,music_school,
osm_node_8758625991,,,,education,school,,Boulevard Mohammed V شارع محمد الخامس,33.5937172,-7.606895,,,Mo-Fr 09:00-17:00,,,OSM,osm,https://www.openstreetmap.org/node/8758625991,0.65,False,driving_school,
osm_node_8805742817,ثانوية عبد الكريم الخطابي,,,education,school,,,33.5851917,-7.551511,,,,,,OSM,osm,https://www.openstreetmap.org/node/8805742817,0.65,False,school,
osm_node_8805742917,إعدادية الساقية الحمراء,,,education,school,,,33.5857177,-7.5519919,,,,,,OSM,osm,https://www.openstreetmap.org/node/8805742917,0.65,False,school,
osm_node_8815075251,Jardin d'enfants Bienfaisance Mers Sultan,,,education,kindergarten,,Rue Halab,33.5867452,-7.6165958,+212 5 22 22 16 06,https://jardinenfantsbienfaisance.ma/,,Jardin d'enfants Bienfaisance Mers Sultan,,OSM,osm,https://www.openstreetmap.org/node/8815075251,0.65,False,kindergarten,
osm_node_8874343054,Institut Scolaire les Palmiers,,,education,school,,,33.6093096,-7.5379005,,,,,,OSM,osm,https://www.openstreetmap.org/node/8874343054,0.65,False,school,
osm_node_8875078226,ISITS,,,education,university,,,33.6133542,-7.5278018,,,,,,OSM,osm,https://www.openstreetmap.org/node/8875078226,0.65,False,college,
osm_node_8887938234,Institut des Déclarants en Douane de Transport et de Logistique,,,education,university,,Avenue des Forces Armées Royales شارع الجيش الملكي,33.5963197,-7.6145825,+212 5 22 49 14 67,https://www.iddtl.ma/,,,,OSM,osm,https://www.openstreetmap.org/node/8887938234,0.65,False,college,
osm_node_8887938235,École des Déclarants en Douane,,,education,school,,Avenue des Forces Armées Royales شارع الجيش الملكي,33.5962951,-7.6144752,+212 5 22 48 00 14,https://edd.ma/,,,,OSM,osm,https://www.openstreetmap.org/node/8887938235,0.65,False,college,
osm_node_9031883818,مدرسة الأميرة لالة عائشة,École Princesse Lalla Aicha,,education,school,,زنقة الشهيد الوليدي الصغير,33.5548927,-7.5895242,,,,,,OSM,osm,https://www.openstreetmap.org/node/9031883818,0.65,False,school,
osm_node_9047950217,Acting Institute,Acting Institute,,education,school,,Rue Ibnou Mounir,33.5814213,-7.6354283,+212 6 41 44 91 92,https://actinginstitute.ma/,Mo 10:00-22:00; Tu 10:00-21:00; We 10:00-19:30; Th 10:00-21:00; Fr 10:00-19:30; Sa 10:00-19:30,,,OSM,osm,https://www.openstreetmap.org/node/9047950217,0.65,False,school,
osm_node_9177064447,ثانوية ابو حيان التوحيدي,Lycée Abou Hayyan Al-Tawhidi,,education,school,,,33.4651848,-7.642313,,,,,,OSM,osm,https://www.openstreetmap.org/node/9177064447,0.65,False,school,
osm_node_9620906361,Collège de Sherbrooke,Collège de Sherbrooke,,education,school,,,33.5820818,-7.6229022,,,,,,OSM,osm,https://www.openstreetmap.org/node/9620906361,0.65,False,school,
osm_node_9621212154,Matrix centre de langues,,,education,school,,,33.579156,-7.6237986,,,,,,OSM,osm,https://www.openstreetmap.org/node/9621212154,0.65,False,language_school,
